,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming,allStates,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/23/20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1/24/20
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/25/20
3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1/26/20
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/27/20
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/28/20
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1/29/20
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/30/20
8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1/31/20
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/1/20
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/2/20
11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2/3/20
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/4/20
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/5/20
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/6/20
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/7/20
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/8/20
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/9/20
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/10/20
19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/11/20
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/12/20
21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/13/20
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/14/20
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/15/20
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/16/20
25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/17/20
26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/18/20
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/19/20
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/20/20
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/21/20
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/22/20
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/20
32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/24/20
33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/25/20
34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2/26/20
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/27/20
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/28/20
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,2/29/20
38,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,13,3/1/20
39,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,18,3/2/20
40,0,0,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,22,3/3/20
41,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,34,3/4/20
42,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,31,0,0,0,71,3/5/20
43,0,0,0,1,0,18,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,14,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,0,0,0,63,3/6/20
44,0,0,0,2,0,26,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2,0,52,0,0,0,0,1,3,0,0,1,2,0,0,4,1,0,0,0,24,0,0,0,170,3/7/20
45,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,2,19,0,0,0,1,0,0,2,2,1,0,29,0,0,0,0,0,8,4,0,0,0,0,2,3,0,1,0,2,20,0,0,0,121,3/8/20
46,0,0,0,0,0,23,4,0,0,0,0,3,5,0,0,0,0,0,1,3,0,3,0,0,0,5,0,1,0,0,0,2,0,0,0,0,33,5,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,92,3/9/20
47,0,0,0,2,0,22,5,1,0,0,0,2,7,0,0,2,0,5,3,5,0,1,0,0,3,14,0,0,0,0,0,0,0,0,10,0,14,0,0,0,3,1,0,5,0,0,4,0,0,3,1,0,0,6,45,0,3,0,167,3/10/20
48,3,0,0,3,0,25,17,2,1,0,0,9,6,0,0,-1,0,13,5,5,0,3,5,0,1,22,2,3,0,0,0,2,3,1,8,3,64,2,0,0,1,0,5,4,0,2,3,8,6,5,1,0,0,1,115,0,1,0,359,3/11/20
49,1,0,0,0,0,43,15,2,0,0,0,6,8,0,0,0,0,7,2,1,3,2,14,1,3,29,1,4,1,0,0,5,3,1,6,2,80,8,1,0,1,1,5,6,0,-2,-3,-1,9,6,0,1,0,3,160,0,4,1,440,3/12/20
50,4,1,0,0,9,53,29,6,3,0,0,20,11,0,0,0,1,14,0,3,2,4,10,2,6,61,21,5,5,4,1,4,8,0,20,5,83,5,0,0,7,0,6,19,0,9,1,1,8,17,6,0,0,15,126,0,11,0,626,3/13/20
51,7,0,0,3,3,56,25,12,2,0,0,26,31,0,0,2,1,18,3,0,2,2,48,0,9,73,12,7,0,1,4,4,2,1,20,3,178,10,0,0,14,1,6,6,0,8,11,0,6,16,1,3,0,10,74,0,8,1,730,3/14/20
52,13,0,0,0,-9,39,33,1,0,0,0,24,26,0,0,2,2,2,4,1,0,2,10,-1,-3,68,9,0,0,1,1,-1,0,0,3,0,76,1,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,-39,0,1,0,282,3/15/20
53,8,0,0,6,0,159,25,17,2,0,22,1,22,20,3,2,0,17,5,5,3,3,28,15,18,149,31,32,6,5,0,1,25,10,104,8,328,6,0,0,20,6,3,32,5,1,11,2,20,21,10,7,1,12,176,0,20,0,1433,3/16/20
54,15,3,0,2,0,84,22,27,8,47,0,89,25,1,0,2,4,78,5,0,7,5,81,9,18,248,14,6,9,9,2,5,10,9,74,2,446,23,2,0,17,7,27,33,0,2,17,1,22,26,11,0,1,18,176,0,25,9,1783,3/17/20
55,10,5,0,7,1,176,33,28,3,0,9,116,51,0,2,5,1,111,8,15,4,2,61,9,25,259,69,18,13,13,2,1,0,11,147,5,1100,42,3,0,22,0,9,43,0,10,13,0,26,86,8,1,0,12,67,1,38,5,2706,3/18/20
56,27,3,0,18,58,190,62,63,11,0,9,126,90,1,7,10,14,150,22,6,13,22,135,17,22,278,155,12,16,23,1,5,40,5,344,7,1714,48,13,0,30,27,13,51,0,11,20,3,54,109,15,9,1,24,352,1,48,2,4507,3/19/20
57,27,3,0,23,38,261,86,35,9,2,31,132,198,1,2,11,13,163,26,1,13,14,145,4,42,387,157,24,30,45,9,8,66,11,149,7,3439,56,7,0,54,5,26,105,9,10,46,0,69,123,33,7,0,20,150,6,60,3,6401,3/20/20
58,34,1,0,36,22,152,111,0,6,0,27,199,70,0,1,0,6,168,42,24,9,23,226,14,44,322,154,21,60,15,7,1,0,8,437,13,2750,79,2,0,74,4,23,88,7,12,48,0,81,153,23,20,3,34,269,4,63,2,5992,3/21/20
59,31,10,0,48,43,301,120,133,11,0,4,241,66,7,12,17,0,296,76,21,8,16,74,19,51,286,506,33,67,47,7,13,29,12,587,2,4781,38,0,0,109,14,24,110,2,17,22,7,89,61,44,3,0,63,204,4,99,3,8888,3/22/20
60,44,13,0,83,27,376,128,88,12,0,18,223,151,-2,2,3,26,236,66,15,19,20,335,18,46,608,323,67,42,110,0,0,55,28,930,26,5693,98,2,0,87,14,30,189,8,23,102,7,221,121,95,23,1,34,224,0,44,0,11152,3/23/20
61,74,4,0,91,27,428,189,203,36,0,21,185,254,0,3,34,13,252,98,19,16,39,216,11,59,718,488,27,71,73,17,15,33,0,831,17,4797,121,6,0,124,25,19,248,8,18,44,2,158,204,41,20,10,39,107,6,56,3,10618,3/24/20
62,174,7,0,75,61,512,175,257,15,0,46,270,221,0,5,1,10,328,109,22,34,35,407,24,76,748,526,25,57,98,14,5,45,7,727,13,5160,117,9,0,137,58,56,314,12,8,82,11,144,280,42,30,0,103,263,17,140,15,12127,3/25/20
63,102,14,0,107,55,866,343,137,11,0,44,675,278,0,8,4,55,673,168,33,38,50,509,13,158,935,564,58,108,211,25,3,97,29,2474,0,6556,130,6,0,164,84,50,535,13,33,0,5,181,315,56,33,0,70,616,13,107,9,17821,3/26/20
64,110,11,0,157,46,670,308,279,33,0,40,543,475,0,6,11,59,486,334,56,34,54,440,13,192,941,816,52,94,177,19,8,116,21,1949,23,7304,172,17,0,269,74,100,550,15,38,118,12,221,374,76,26,2,141,270,24,198,17,18591,3/27/20
65,117,17,0,108,28,2965,323,233,51,0,33,863,366,75,4,43,29,467,254,63,60,79,571,43,220,657,1042,45,84,143,20,14,90,29,2299,72,7699,142,26,0,269,55,63,500,21,36,118,10,193,518,130,27,3,133,553,20,129,12,22164,3/28/20
66,79,19,0,146,17,-2019,247,469,18,0,38,483,285,0,1,0,47,1105,280,38,64,58,225,42,244,523,863,62,96,90,25,12,294,27,2262,29,7248,129,4,0,247,52,69,587,27,55,114,22,209,337,118,24,1,150,435,17,109,4,16127,3/29/20
67,121,8,0,238,47,1369,319,578,32,0,59,1227,157,0,2,26,59,460,273,88,42,41,485,22,174,1238,1050,73,88,348,17,37,92,100,3250,0,7015,192,11,2,280,52,58,723,47,114,151,11,197,381,78,21,7,130,458,32,66,8,22154,3/30/20
68,62,10,0,132,50,1147,339,557,55,0,94,1268,1121,0,11,29,175,938,372,73,62,149,1212,28,247,1264,1148,53,90,259,27,27,102,43,2060,78,9190,152,13,0,266,87,84,808,65,80,158,7,474,636,90,37,0,229,509,17,182,15,26381,3/31/20
69,112,13,0,124,61,1235,376,429,49,0,91,215,709,0,8,20,51,986,406,50,51,4,1187,0,326,1339,1766,60,136,250,10,38,165,10,3559,12,14524,277,20,0,348,153,46,987,47,78,210,21,542,500,0,28,0,234,176,29,144,21,32233,4/1/20
70,196,8,0,183,59,1498,386,267,25,0,67,2052,710,0,5,32,210,715,474,67,68,138,2725,73,345,1279,1513,53,104,216,33,36,184,112,3335,46,10403,238,17,4,354,160,90,1133,30,79,261,36,80,675,198,17,0,223,781,25,192,20,32230,4/2/20
71,235,11,0,173,61,1324,445,1090,57,0,104,1260,483,0,2,63,115,1209,399,85,76,0,1148,56,427,1486,1991,46,181,137,2,33,51,0,4305,117,10675,287,14,2,411,109,73,1400,0,66,146,22,54,771,162,51,7,306,457,21,264,12,32482,4/3/20
72,121,11,0,250,39,746,392,362,143,0,145,1269,329,0,9,32,131,1453,516,88,69,147,2199,24,367,1163,1514,77,97,352,22,42,228,61,4229,16,10250,255,13,0,427,171,0,1709,136,95,217,25,255,841,180,72,3,395,401,45,18,25,32176,4/4/20
73,178,15,0,250,94,1655,385,399,80,0,100,813,487,0,19,20,56,902,458,82,53,38,514,14,492,981,1533,70,183,89,21,43,113,81,3381,118,10995,256,21,0,304,93,169,1413,23,116,132,28,311,647,173,51,2,233,578,42,290,10,29604,4/5/20
74,174,6,0,191,38,1510,233,1231,110,0,95,974,667,0,1,16,23,1003,545,77,98,0,1857,29,428,1931,1552,51,100,429,13,53,98,94,3585,62,9861,262,18,0,410,75,0,1499,38,160,183,48,169,865,77,31,1,238,486,21,129,13,31858,4/6/20
75,229,22,0,115,71,1097,246,875,145,0,114,1221,1508,0,8,23,69,1291,554,100,63,194,1417,20,326,2024,1824,83,177,296,20,30,171,0,3326,108,7413,300,12,0,329,145,64,1531,60,147,185,32,337,888,61,32,0,457,381,67,129,6,30343,4/7/20
76,306,13,0,151,54,1478,226,0,188,0,229,911,1079,0,0,0,40,1525,433,99,134,0,746,18,1158,1863,1432,85,88,182,13,72,135,32,3021,27,10211,247,14,0,366,52,49,1801,47,221,0,73,224,862,109,30,2,310,584,71,132,5,31148,4/8/20
77,340,10,0,292,119,960,547,2003,93,0,83,908,665,0,7,32,22,1344,408,125,70,192,1253,23,656,1987,1221,86,257,227,22,49,197,72,3590,44,12071,293,18,3,364,160,140,2024,63,277,376,54,271,1418,8,23,0,397,363,31,176,9,36443,4/9/20
78,158,11,0,94,52,1216,311,754,117,0,137,1167,919,0,2,0,122,1465,556,118,1,352,970,26,783,2060,982,96,209,397,11,67,266,0,3561,216,11473,237,9,0,366,108,1,1843,42,0,274,89,257,951,247,51,5,467,480,60,182,9,34347,4/10/20
79,234,12,0,281,57,709,380,972,153,0,118,963,674,0,3,23,42,1293,528,122,158,0,761,30,726,1301,1221,91,173,207,12,64,-20,66,3563,10,8533,305,15,0,372,74,49,1735,63,622,144,90,241,918,104,32,1,568,315,3,145,22,29278,4/11/20
80,321,15,0,149,52,743,414,525,146,0,97,1401,293,0,0,34,11,1672,493,77,69,270,581,17,531,933,683,194,139,108,10,92,134,44,3699,154,8373,304,15,0,354,102,156,1181,109,316,109,104,376,635,96,16,0,197,175,16,128,9,26872,4/12/20
81,203,5,0,163,130,1201,389,1346,133,0,80,1124,863,0,0,5,19,1173,431,123,46,55,421,65,711,2023,1439,0,161,195,7,23,154,56,2734,17,7853,185,23,0,371,99,57,1286,6,0,71,138,102,548,60,21,0,473,26,18,87,5,26924,4/13/20
82,171,8,0,104,88,1137,254,608,168,0,103,609,1263,0,0,7,38,1223,168,189,51,30,502,37,536,2879,1420,74,145,173,5,83,144,-63,4240,83,7471,171,10,0,310,115,49,1107,20,586,162,120,217,760,54,4,0,435,164,29,127,7,28395,4/14/20
83,266,8,0,155,71,1812,330,766,88,0,139,883,409,0,2,13,9,1345,433,96,63,162,433,35,560,2605,1102,114,273,138,5,4,77,217,2206,139,6658,289,24,2,509,79,30,1229,51,0,103,180,0,956,131,7,0,318,143,62,166,5,25900,4/15/20
84,158,8,0,273,51,1222,395,1129,56,0,153,832,682,0,0,6,114,1141,582,146,111,225,581,26,752,2392,822,0,264,306,11,51,3,0,4287,0,7889,393,28,0,620,94,73,1192,69,278,275,143,339,941,135,15,0,389,115,26,154,9,29956,4/16/20
85,92,9,0,274,75,1718,372,925,247,0,126,1416,1525,0,1,11,22,1844,612,191,115,87,586,31,788,2998,1259,261,169,220,7,114,310,148,3150,113,6986,294,0,0,693,108,49,1822,25,648,168,100,97,940,110,5,0,602,460,47,178,9,33157,4/17/20
86,231,5,0,213,49,1345,393,741,221,0,190,733,475,0,0,33,46,1582,487,181,91,185,462,20,754,1489,806,139,181,188,4,183,102,55,2953,201,6877,353,135,1,1115,0,59,1816,50,314,149,131,326,799,124,24,2,562,259,10,146,4,27994,4/18/20
87,190,5,0,209,37,665,290,412,0,0,127,822,632,0,0,6,13,1197,570,389,84,253,348,20,521,1093,657,147,300,136,7,225,102,48,3881,47,6644,294,57,0,1380,102,66,1267,95,215,129,93,481,558,152,10,0,489,202,105,147,4,25923,4/19/20
88,185,2,0,135,192,2255,382,1853,207,0,134,745,1106,0,0,4,4,1156,477,257,143,90,595,8,837,2692,636,114,238,163,0,174,102,57,3421,126,6386,215,42,0,1317,113,47,895,39,384,69,50,168,565,144,3,0,448,136,12,153,4,29680,4/20/20
89,241,8,0,188,17,2191,361,545,186,0,171,810,474,0,0,2,64,1546,409,482,116,154,331,13,509,2195,724,97,204,229,4,37,107,43,3665,0,4633,298,17,0,806,127,47,1244,46,410,-7,70,156,938,84,2,0,640,278,6,126,126,26170,4/21/20
90,288,6,0,217,286,1996,418,2109,269,0,108,440,1333,0,0,6,30,2048,341,107,167,174,404,19,582,2711,1356,155,178,204,2,128,144,98,3527,239,4259,397,35,0,392,87,55,1343,-46,341,322,103,0,792,148,5,1,636,204,31,220,4,29419,4/22/20
91,207,2,0,299,323,1849,387,631,108,0,155,1339,669,0,3,4,70,1830,601,176,390,101,481,30,962,2407,1441,220,259,271,3,389,127,82,4111,169,5497,472,30,0,577,123,68,1854,-22,415,156,98,872,1220,167,2,0,732,157,42,207,6,32769,4/23/20
92,193,2,0,273,211,1869,978,836,134,0,167,885,608,0,2,5,34,2721,642,521,238,300,401,28,879,2284,1485,243,281,235,2,222,190,50,2171,142,6668,434,39,0,475,104,50,1641,46,443,153,84,462,975,170,2,0,596,224,29,304,20,32151,4/24/20
93,182,0,0,241,101,966,712,647,134,0,171,306,731,0,0,4,17,2119,718,647,176,136,372,0,1150,1498,459,261,284,164,1,295,141,77,3302,139,9442,295,55,0,418,73,76,1545,-403,430,183,107,461,515,166,16,1,772,342,0,331,18,30994,4/25/20
94,201,2,0,248,90,1302,473,686,458,0,142,693,264,0,0,1,10,2126,613,384,142,170,261,50,815,847,751,156,193,162,3,311,195,67,3540,66,5677,410,64,0,385,60,58,1324,13,310,245,65,478,764,175,8,2,604,202,45,225,11,26547,4/26/20
95,146,4,0,191,68,1577,438,728,128,0,51,606,816,0,0,1,0,1980,949,392,196,71,295,8,906,2132,494,209,183,168,1,328,-34,74,2150,99,4313,443,75,0,353,27,43,911,4,269,115,32,251,514,113,4,0,568,165,8,169,18,23750,4/27/20
96,199,6,0,230,58,1515,437,315,413,0,102,710,620,0,0,2,55,2219,627,508,179,219,218,17,626,2109,1132,370,248,141,2,159,121,72,2668,149,2908,362,49,0,444,129,31,1504,3,219,122,69,134,941,109,7,0,801,156,32,208,16,24690,4/28/20
97,159,4,0,254,66,2396,442,455,80,0,112,345,853,0,0,4,0,2256,594,467,187,162,374,16,736,2191,1213,463,227,205,0,334,113,48,2509,239,3136,567,42,0,534,63,61,1173,6,320,147,60,314,1036,152,0,0,623,228,15,231,9,26221,4/29/20
98,208,0,0,446,88,1486,526,933,79,0,217,497,489,0,4,5,32,2560,653,302,574,171,341,39,893,2051,1099,492,246,229,2,430,119,88,2287,198,4377,409,34,0,724,145,64,1581,50,374,213,76,369,1348,175,4,9,885,257,15,334,14,29241,4/30/20
99,253,9,0,314,56,1834,509,1064,184,0,335,1038,1225,0,0,1,31,3137,795,739,221,174,710,28,1730,2086,1046,594,397,316,0,727,195,164,2551,102,4490,465,40,0,716,130,69,1693,9,341,163,76,1156,1080,156,13,0,1055,310,27,460,7,35021,5/1/20
100,260,1,0,395,35,1337,432,523,120,0,139,735,842,0,0,1,46,2450,665,759,251,-3,429,30,1001,1031,900,502,229,213,2,309,141,119,2532,219,4375,344,46,0,592,103,56,1349,9,327,231,63,770,1156,157,7,0,836,366,33,346,13,27824,5/2/20
101,277,3,0,276,65,1367,410,0,170,0,219,615,334,0,0,0,0,2994,638,532,271,251,200,32,989,739,623,431,109,170,0,344,83,89,3028,118,3511,238,38,0,579,121,45,1049,15,188,137,43,516,997,190,11,0,934,182,10,304,7,24492,5/3/20
102,226,2,0,284,54,1360,283,686,80,0,154,819,786,0,0,1,45,2278,574,528,227,115,333,20,946,1882,301,571,327,280,2,376,158,70,1533,181,3143,316,34,0,560,72,79,955,13,175,131,37,394,766,142,5,0,821,277,29,272,10,23713,5/4/20
103,317,1,0,381,34,2587,449,648,83,0,152,542,547,0,0,4,21,2112,526,408,265,577,323,21,709,1738,566,617,330,208,-1,336,30,48,2332,107,2106,445,41,0,495,83,80,879,4,281,84,53,119,1248,132,5,0,764,132,22,330,8,24329,5/5/20
104,249,2,0,402,86,1878,465,374,407,0,139,563,745,0,4,1,31,2343,837,293,345,112,403,28,1046,1705,824,728,217,255,0,316,81,105,1300,153,2123,613,57,0,607,75,77,968,0,272,95,59,248,1088,146,1,0,728,311,-4,335,27,24263,5/6/20
